,symbol,price,market cap,exchange,currency,sector,industry,company_url
4264,RUBY,0.0200,0.0211,Other OTC,USD,Healthcare,Biotechnology,https://www.rubiustx.com
4265,RBYC,0.0000,0.0000,Other OTC,USD,Basic Materials,Industrial Metals & Minerals,https://www.rubycreekgold.com
4266,RSHN,0.0005,0.0005,Other OTC,USD,Healthcare,Diagnostics & Research,https://www.rushnetinc.com
4267,RMLFF,0.0456,0.0456,Other OTC,USD,Basic Materials,Gold,https://www.rusoro.com
4268,RUSMF,23.60,23.60,Other OTC,USD,Industrials,Industrial Distribution,https://www.russelmetals.com
4269,RUTH,16.37,16.12,NasdaqGS,USD,Consumer Cyclical,Restaurants,https://www.rhgi.com
4270,RWCI,8.50,8.50,Other OTC,USD,Industrials,Specialty Industrial Machinery,https://www.rwcinc.com
4271,RYAAY,93.85,94.00,NasdaqGS,USD,Industrials,Airlines,https://www.ryanair.com
4272,R,85.45,83.38,NYSE,USD,Industrials,Rental & Leasing Services,https://www.ryder.com
4273,RYI,35.42,34.00,NYSE,USD,Industrials,Metal Fabrication,https://www.ryerson.com
4274,SPGI,335.47,340.86,NYSE,USD,Financial Services,Financial Data & Stock Exchanges,https://www.spglobal.com
4275,SGSVF,1.5900,1.6000,Other OTC,USD,Basic Materials,Gold,https://www.sabinagoldsilver.com
4276,SBR,76.88,74.96,NYSE,USD,Energy,Oil & Gas E&P,https://www.sbr-sabine.com
4277,SBRA,11.38,11.41,NasdaqGS,USD,Real Estate,REIT—Healthcare Facilities,https://www.sabrahealth.com
4278,SABR,4.1250,4.1300,NasdaqGS,USD,Consumer Cyclical,Travel Services,https://www.sabre.com
4279,SGC,7.33,7.55,NasdaqGM,USD,Consumer Cyclical,Apparel Manufacturing,https://www.superiorgroupofcompanies.com
4280,SAKL,0.0140,0.0140,Other OTC,USD,Communication Services,Entertainment,https://www.sacklunchproductions.com
4281,SRMX,0.0003,0.0003,Other OTC,USD,Technology,Scientific & Technical Instruments,https://skyfidelityinc.com
4282,SB,3.6550,3.6000,NYSE,USD,Industrials,Marine Shipping,https://www.safebulkers.com
4283,SAFS,0.0000,0.0000,Other OTC,USD,Industrials,Aerospace & Defense,https://www.safershot.com
4284,SAFT,76.56,76.40,NasdaqGS,USD,Financial Services,Insurance—Property & Casualty,https://www.safetyinsurance.com
4285,SFL,9.20,9.15,NYSE,USD,Industrials,Marine Shipping,https://www.sflcorp.com
4286,SGA,22.50,22.43,NasdaqGM,USD,Communication Services,Broadcasting,https://www.sagacom.com
4287,SAGE,41.28,41.49,NasdaqGM,USD,Healthcare,Biotechnology,https://www.sagerx.com
4288,SAH,50.85,50.62,NYSE,USD,Consumer Cyclical,Auto & Truck Dealerships,https://www.sonicautomotive.com
4289,SAIA,262.56,254.09,NasdaqGS,USD,Industrials,Trucking,https://www.saia.com
4290,SROYF,0.8400,0.8400,Other OTC,USD,Basic Materials,Gold,https://www.sailfishroyalty.com
4291,SKAS,6.05,6.10,Other OTC,USD,Industrials,Airports & Air Services,https://www.sakeraviation.com
4292,SRL,6.39,6.38,NYSE,USD,Financial Services,Capital Markets,https://www.scullyroyalty.com
4293,SALM,1.0900,1.0900,NasdaqGM,USD,Communication Services,Broadcasting,https://www.salemmedia.com
4294,CRM,192.02,192.55,NYSE,USD,Technology,Software—Application,https://www.salesforce.com
4295,SAL,23.53,23.50,NasdaqCM,USD,Financial Services,Banks—Regional,https://www.salisburybank.com
4296,SBH,14.75,14.67,NYSE,USD,Consumer Cyclical,Specialty Retail,https://www.sallybeautyholdings.com
4297,SLNM,0.0001,0.0001,Other OTC,USD,Communication Services,Internet Content & Information,https://www.salon.com
4298,SJT,10.92,10.73,NYSE,USD,Energy,Oil & Gas E&P,https://www.sjbrt.com
4299,SLOT,0.0000,0.0000,Other OTC,USD,Conglomerates,Conglomerates,https://www.sanlotusholding.com
4300,SMTI,48.00,45.75,NasdaqCM,USD,Healthcare,Medical Instruments & Supplies,https://sanaramedtech.com
4301,SNMP,0.1730,0.1630,NYSE American,USD,Energy,Oil & Gas Midstream,https://www.evolvetransition.com
4302,SRAFF,0.0872,0.0910,Other OTC,USD,Basic Materials,Other Industrial Metals & Mining,https://www.sandfireamerica.com
4303,SFR,0.4353,0.4723,NasdaqGM,USD,Real Estate,Real Estate Services,https://www.appreciate.rent
4304,SD,15.64,15.33,NYSE,USD,Energy,Oil & Gas E&P,https://sandridgeenergy.com
4305,SDTTU,0.0750,0.0750,Other OTC,USD,Energy,Oil & Gas E&P,https://sdt.q4web.com
4306,SAND,6.08,6.20,NYSE,USD,Basic Materials,Gold,https://www.sandstormgold.com
4307,SVC,9.65,9.73,NasdaqGS,USD,Real Estate,REIT—Hotel & Motel,https://www.svcreit.com
4308,SASR,24.96,24.85,NasdaqGS,USD,Financial Services,Banks—Regional,https://www.sandyspringbank.com
4309,SSTU,0.0000,0.0000,Other OTC,USD,Consumer Cyclical,Apparel Manufacturing,https://sandysteele.com
4310,SGMO,1.5450,1.6300,NasdaqGS,USD,Healthcare,Biotechnology,https://www.sangamo.com
4311,STC,39.21,39.37,NYSE,USD,Financial Services,Insurance—Property & Casualty,https://www.stewart.com
4312,SLM,13.03,12.91,NasdaqGS,USD,Financial Services,Credit Services,https://www.salliemae.com
4313,SANM,56.60,56.32,NasdaqGS,USD,Technology,Electronic Components,https://www.sanmina.com
4314,SNN,28.31,28.55,NYSE,USD,Healthcare,Medical Devices,https://www.smith-nephew.com
4315,SCZC,24.50,24.32,Other OTC,USD,Financial Services,Banks—Regional,https://www.sccountybank.com
4316,SFM,34.54,34.64,NasdaqGS,USD,Consumer Defensive,Grocery Stores,https://www.sprouts.com
4317,SZSMF,0.3500,0.3500,Other OTC,USD,Basic Materials,Silver,https://www.santacruzsilver.com
4318,SNT,1.3900,1.3800,NasdaqGM,USD,Industrials,Security & Protection Services,https://www.senstartechnologies.com
4319,SANT,0.0520,0.0520,Other OTC,USD,Technology,Software—Application,https://www.santeon.com
4320,SANP,0.0002,0.0002,Other OTC,USD,Technology,Software—Infrastructure,https://www.santomining.com
4321,SNWV,0.0350,0.0350,Other OTC,USD,Healthcare,Medical Devices,https://sanuwave.com
4322,SNWR,0.0045,0.0045,Other OTC,USD,Communication Services,Entertainment,https://www.sanwirecorporation.com
4323,SPNS,20.55,20.89,NasdaqGS,USD,Technology,Software—Application,https://www.sapiens.com
4324,SAP,126.18,128.71,NYSE,USD,Technology,Software—Application,https://www.sap.com
4325,SAPIF,26.25,26.12,Other OTC,USD,Consumer Defensive,Packaged Foods,https://www.saputo.com
4326,SAR,22.77,23.11,NYSE,USD,Financial Services,Asset Management,https://www.saratogainvestmentcorp.com
4327,SRPT,140.17,142.55,NasdaqGS,USD,Healthcare,Biotechnology,https://www.sarepta.com
4328,BFS,38.16,38.34,NYSE,USD,Real Estate,REIT—Retail,https://www.saulcenters.com
4329,SND,1.6990,1.7300,NasdaqGS,USD,Energy,Oil & Gas Equipment & Services,https://www.smartsand.com
4330,SVRA,1.7650,1.7200,NasdaqGS,USD,Healthcare,Biotechnology,https://www.savarapharma.com
4331,SCGX,18.00,18.00,Other OTC,USD,Financial Services,Shell Companies,https://saxoncapitalgroup.com
4332,SBFG,14.31,14.11,NasdaqCM,USD,Financial Services,Banks—Regional,https://www.yourstatebank.com
4333,SBAC,258.02,259.68,NasdaqGS,USD,Real Estate,REIT—Specialty,https://www.sbasite.com
4334,SBNC,"5,599.99","5,599.99",Other OTC,USD,Financial Services,Banks—Regional,https://www.southernbank.com
4335,SCNG,0.0030,0.0030,Other OTC,USD,Energy,Oil & Gas E&P,https://strattners.com
4336,SCSC,29.45,29.19,NasdaqGS,USD,Technology,Electronics & Computer Distribution,https://www.scansource.com
4337,BRZL,0.0013,0.0017,Other OTC,USD,Consumer Defensive,Packaged Foods,https://scepterbrands.com
4338,SVIN,16.55,16.64,Other OTC,USD,Consumer Defensive,Beverages—Wineries & Distilleries,https://www.scheidvineyards.com
4339,SLB,50.28,49.62,NYSE,USD,Energy,Oil & Gas Equipment & Services,https://www.slb.com
4340,SMIT,0.0130,0.0130,Other OTC,USD,Technology,Scientific & Technical Instruments,https://www.schmittindustries.com
4341,SNDR,26.09,25.86,NYSE,USD,Industrials,Trucking,https://schneider.com
4342,SRRK,8.01,7.85,NasdaqGS,USD,Healthcare,Biotechnology,https://scholarrock.com
4343,SCHL,35.04,34.97,NasdaqGS,USD,Communication Services,Publishing,https://www.scholastic.com
4344,SCOO,0.0001,0.0001,Other OTC,USD,Consumer Cyclical,Specialty Retail,https://www.schoolspecialty.com
4345,SCL,101.51,100.90,NYSE,USD,Basic Materials,Specialty Chemicals,https://www.stepan.com
4346,SAMA,10.30,10.35,NasdaqGM,USD,Financial Services,Shell Companies,https://www.samaspac.com
4347,SCHW,51.00,49.35,NYSE,USD,Financial Services,Capital Markets,https://www.schwab.com
4348,SCIA,4.0000,4.0000,Other OTC,USD,Technology,Semiconductor Equipment & Materials,https://www.sciengineeredmaterials.com
4349,SAIC,108.87,107.86,NYSE,USD,Technology,Information Technology Services,https://www.saic.com
4350,SCND,5.0000,5.0000,Other OTC,USD,Technology,Scientific & Technical Instruments,https://www.scientificindustries.com
4351,SCPL,16.78,16.64,NasdaqGS,USD,Communication Services,Electronic Gaming & Multimedia,https://www.sciplay.com
4352,SSY,1.1200,1.0700,NYSE American,USD,Healthcare,Pharmaceutical Retailers,https://www.sunlinkhealth.com
4353,SCRH,0.0003,0.0003,Other OTC,USD,Consumer Cyclical,Leisure,https://www.scoresholding.com
4354,SRCRF,0.0390,0.0390,Other OTC,USD,Basic Materials,Gold,https://www.scorpiogold.com
4355,SKRUF,0.0002,0.0002,Other OTC,USD,Financial Services,Insurance—Life,https://www.scottishre.com
4356,SMG,74.81,71.44,NYSE,USD,Basic Materials,Agricultural Inputs,https://scottsmiraclegro.com
4357,SCPH,9.25,9.22,NasdaqGS,USD,Healthcare,Biotechnology,https://www.scpharmaceuticals.com
4358,SNY,54.79,55.93,NasdaqGS,USD,Healthcare,Drug Manufacturers—General,https://www.sanofi.com
4359,SYPT,0.0001,0.0001,Other OTC,USD,Technology,Software—Application,https://www.scrypt.com
4360,SCS,7.97,7.98,NYSE,USD,Industrials,Business Equipment & Supplies,https://www.steelcase.com
4361,WORX,0.3500,0.3730,NasdaqCM,USD,Healthcare,Health Information Services,https://www.scworx.com
4362,SCYX,3.1907,3.4700,NasdaqGM,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://www.scynexis.com
4363,SEB,"3,790.00","3,830.00",NYSE American,USD,Industrials,Conglomerates,https://www.seaboardcorp.com
4364,SA,13.24,13.41,NYSE,USD,Basic Materials,Gold,https://www.seabridgegold.com
4365,SEAC,0.4435,0.4700,NasdaqCM,USD,Technology,Software—Application,https://www.seachange.com
4366,SBCF,22.95,22.95,NasdaqGS,USD,Financial Services,Banks—Regional,https://www.seacoastbanking.com
4367,SMHI,8.13,7.90,NYSE,USD,Industrials,Marine Shipping,https://seacormarine.com
4368,SFRX,0.0043,0.0048,Other OTC,USD,Industrials,Specialty Business Services,https://seafarerexplorationcorp.com
4369,STX,66.00,64.40,NasdaqGS,USD,Technology,Computer Hardware,https://www.seagate.com
4370,SEE,46.03,46.87,NYSE,USD,Consumer Cyclical,Packaging & Containers,https://www.sealedair.com
4371,SRCH,0.0046,0.0055,Other OTC,USD,Basic Materials,Other Industrial Metals & Mining,https://www.searchlightminerals.com
4372,SRSCQ,0.0001,0.0001,Other OTC,USD,Consumer Cyclical,Department Stores,https://www.sears.ca
4373,SGEN,204.90,205.55,NasdaqGS,USD,Healthcare,Biotechnology,https://www.seagen.com
4374,SEAS,59.44,58.26,NYSE,USD,Consumer Cyclical,Leisure,https://www.seaworldentertainment.com
4375,SCU,8.47,8.62,NYSE,USD,Financial Services,Asset Management,https://www.sculptor.com
4376,SECO,1.0099,1.2100,NasdaqCM,USD,Consumer Cyclical,Internet Retail,https://www.secoo.com
4377,SES,2.7550,2.7700,NYSE,USD,Consumer Cyclical,Auto Parts,https://www.ses.ai
4378,SECI,0.0050,0.0050,Other OTC,USD,Healthcare,Medical Instruments & Supplies,https://www.sector10.com
4379,SCWX,8.39,8.61,NasdaqGS,USD,Technology,Software—Infrastructure,https://www.secureworks.com
4380,SCYT,59.00,59.00,Other OTC,USD,Financial Services,Banks—Regional,https://www.secfed.net
4381,SFDL,24.26,24.26,Other OTC,USD,Financial Services,Banks—Regional,https://www.securityfederalbank.com
4382,SCFR,0.1600,0.1600,Other OTC,USD,Communication Services,Electronic Gaming & Multimedia,https://www.scfrinc.com
4383,SMX,0.8599,0.8200,NasdaqGM,USD,Industrials,Specialty Business Services,https://www.smx.tech/home
4384,SNLC,132.80,132.80,Other OTC,USD,Financial Services,Banks—Regional,https://www.snbonline.com
4385,SEEL,0.7637,0.7800,NasdaqCM,USD,Healthcare,Biotechnology,https://seelostherapeutics.com
4386,SEIC,56.60,56.78,NasdaqGS,USD,Financial Services,Asset Management,https://www.seic.com
4387,SELB,1.2800,1.3100,NasdaqGM,USD,Healthcare,Biotechnology,https://selectabio.com
4388,SIGI,96.18,96.05,NasdaqGS,USD,Financial Services,Insurance—Property & Casualty,https://www.selective.com
4389,SBS,9.69,9.94,NYSE,USD,Utilities,Utilities—Regulated Water,https://www.sabesp.com.br
4390,LEDS,2.1700,2.1552,NasdaqCM,USD,Technology,Semiconductors,https://www.semileds.com
4391,SMLR,22.76,23.07,NasdaqCM,USD,Healthcare,Medical Devices,https://www.semlerscientific.com
4392,SEM,27.45,27.13,NYSE,USD,Healthcare,Medical Care Facilities,https://www.selectmedical.com
4393,SRE,154.51,155.34,NYSE,USD,Utilities,Utilities—Diversified,https://www.sempra.com
4394,SMTC,21.50,21.40,NasdaqGS,USD,Technology,Semiconductors,https://www.semtech.com
4395,AIHS,0.8651,0.8650,NasdaqCM,USD,Financial Services,Credit Services,https://www.senmiaotech.com
4396,ST,46.06,45.78,NYSE,USD,Technology,Scientific & Technical Instruments,https://www.sensata.com
4397,SENS,0.5725,0.5870,NYSE American,USD,Healthcare,Medical Devices,https://www.senseonics.com
4398,SXT,75.39,75.44,NYSE,USD,Basic Materials,Specialty Chemicals,https://www.sensient.com
4399,SRTS,4.9101,4.8000,NasdaqCM,USD,Healthcare,Medical Devices,https://www.sensushealthcare.com
4400,SKVY,0.0001,0.0001,Other OTC,USD,Industrials,Security & Protection Services,https://www.sentrytechnology.com
4401,SVCTF,237.00,237.00,Other OTC,USD,Financial Services,Asset Management,https://www.senvest.com
4402,SBI,7.83,7.88,NYSE,USD,Financial Services,Asset Management,https://individualinvestor.myleggmason.com/portal/server.pt?open=512&objID=1434&cached=true&mode=2&userID=355661&mktcd=SBI
4403,MCRB,5.63,5.77,NasdaqGS,USD,Healthcare,Biotechnology,https://www.serestherapeutics.com
4404,SQZ,0.5701,0.5633,NYSE,USD,Healthcare,Biotechnology,https://www.sqzbiotech.com
4405,SRV,33.91,33.86,NYSE,USD,Financial Services,Asset Management,https://www.swankfunds.com/our-fund.asp
4406,SCI,69.78,69.84,NYSE,USD,Consumer Cyclical,Personal Services,https://www.sci-corp.com
4407,SVTE,0.0000,0.0000,Other OTC,USD,Consumer Cyclical,Auto Parts,https://www.serviceteaminc.net
4408,NOW,463.25,473.13,NYSE,USD,Technology,Software—Application,https://www.servicenow.com
4409,SFBS,51.74,51.75,NYSE,USD,Financial Services,Banks—Regional,https://www.servisfirstbank.com
4410,SVT,11.11,11.00,NYSE American,USD,Industrials,Electrical Equipment & Parts,https://www.servotronics.com
4411,SESN,0.6288,0.5861,NasdaqCM,USD,Healthcare,Biotechnology,https://sesenbio.com
4412,SETO,0.0050,0.0050,Other OTC,USD,Healthcare,Medical Care Facilities,https://www.setousa.com
4413,SEV,0.3142,0.3168,NasdaqGM,USD,Consumer Cyclical,Auto Manufacturers,https://sonomotors.com
4414,SAPX,0.0005,0.0005,Other OTC,USD,Communication Services,Entertainment,https://sevenartsentertainment.com
4415,STRNY,36.00,35.52,Other OTC,USD,Utilities,Utilities—Regulated Water,https://www.severntrent.com
4416,SG,7.68,7.51,NYSE,USD,Consumer Cyclical,Restaurants,https://www.sweetgreen.com
4417,SHAK,56.21,55.15,NYSE,USD,Consumer Cyclical,Restaurants,https://www.shakeshack.com
4418,SHG,26.13,26.18,NYSE,USD,Financial Services,Banks—Regional,https://www.shinhangroup.com
4419,SJR,30.18,29.91,NYSE,USD,Communication Services,Telecom Services,https://www.shaw.ca
4420,SHEN,19.57,19.81,NasdaqGS,USD,Communication Services,Telecom Services,https://www.shentel.com
4421,SHERF,0.4110,0.4088,Other OTC,USD,Basic Materials,Other Industrial Metals & Mining,https://www.sherritt.com
4422,SHW,222.21,223.98,NYSE,USD,Basic Materials,Specialty Chemicals,https://www.sherwin-williams.com
4423,SWAV,222.99,223.05,NasdaqGS,USD,Healthcare,Medical Devices,https://shockwavemedical.com
4424,SCVL,25.60,25.30,NasdaqGS,USD,Consumer Cyclical,Apparel Retail,https://www.shoecarnival.com
4425,SHOP,44.59,45.35,NYSE,USD,Technology,Software—Application,https://www.shopify.com
4426,SHBI,13.66,13.73,NasdaqGS,USD,Financial Services,Banks—Regional,https://www.shoreunitedbank.com/shore-bancshares--inc-
4427,SSTI,26.74,25.95,NasdaqCM,USD,Technology,Software—Application,https://www.shotspotter.com
4428,SSTK,70.72,71.41,NYSE,USD,Communication Services,Internet Content & Information,https://www.shutterstock.com
4429,SIEB,1.9000,1.8500,NasdaqCM,USD,Financial Services,Capital Markets,https://www.siebert.com
4430,SEMUF,27.00,27.00,Other OTC,USD,Industrials,Marine Shipping,https://www.siemindustries.com
4431,SNNAQ,0.0000,0.0000,Other OTC,USD,Healthcare,Biotechnology,https://www.siennabio.com
4432,SNNAF,0.0397,0.0397,Other OTC,USD,Basic Materials,Other Industrial Metals & Mining,https://www.siennaresources.com
4433,SIEN,1.3100,1.3100,NasdaqGS,USD,Healthcare,Medical Devices,https://sientra.com
4434,BSRR,16.67,16.59,NasdaqGS,USD,Financial Services,Banks—Regional,https://www.sierrabancorp.com
4435,SIF,3.2600,3.4600,NYSE American,USD,Industrials,Aerospace & Defense,https://www.sifco.com
4436,SIFY,1.2687,1.2400,NasdaqCM,USD,Communication Services,Telecom Services,https://www.sifytechnologies.com
4437,SIGA,5.89,5.93,NasdaqGM,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://www.siga.com
4438,SGMA,2.6177,2.6800,NasdaqCM,USD,Technology,Electronic Components,https://www.sigmatronintl.com
4439,SDVI,0.0000,0.0000,Other OTC,USD,Technology,Information Technology Services,https://www.signaturedevices.com
4440,SGU,12.60,12.44,NYSE,USD,Energy,Oil & Gas Refining & Marketing,https://www.stargrouplp.com
4441,SIG,73.10,71.97,NYSE,USD,Consumer Cyclical,Luxury Goods,https://www.signetjewelers.com
4442,SLN,6.30,6.33,NasdaqGM,USD,Healthcare,Biotechnology,https://www.silence-therapeutics.com
4443,SLGN,51.92,52.36,NYSE,USD,Consumer Cyclical,Packaging & Containers,https://www.silganholdings.com
4444,SILC,36.47,36.66,NasdaqGS,USD,Technology,Communication Equipment,https://www.silicom-usa.com
4445,SLAB,169.71,167.91,NasdaqGS,USD,Technology,Semiconductors,https://www.silabs.com
4446,SIMO,64.12,63.73,NasdaqGS,USD,Technology,Semiconductors,https://www.siliconmotion.com
4447,SVBL,0.1595,0.1595,Other OTC,USD,Basic Materials,Other Industrial Metals & Mining,https://silverbullresources.com
4448,SBOW,23.87,23.36,NYSE,USD,Energy,Oil & Gas E&P,https://www.sbow.com
4449,SVM,3.8450,3.9300,NYSE American,USD,Basic Materials,Silver,https://www.silvercorpmetals.com
4450,SILV,6.82,7.09,NYSE American,USD,Basic Materials,Other Precious Metals & Mining,https://www.silvercrestmetals.com
4451,SSNT,3.1200,3.1500,NasdaqCM,USD,Technology,Software—Application,https://www.silversuntech.com
4452,SFNC,16.94,17.01,NasdaqGS,USD,Financial Services,Banks—Regional,https://www.simmonsbank.com
4453,SPG,108.15,109.77,NYSE,USD,Real Estate,REIT—Retail,https://www.simon.com
4454,SMPL,36.83,36.39,NasdaqCM,USD,Consumer Defensive,Packaged Foods,https://www.thesimplygoodfoodscompany.com
4455,SSD,106.00,103.91,NYSE,USD,Basic Materials,Lumber & Wood Production,https://www.simpsonmfg.com
4456,SLP,43.08,42.30,NasdaqGS,USD,Healthcare,Health Information Services,https://www.simulations-plus.com
4457,SBGI,17.95,17.49,NasdaqGS,USD,Communication Services,Entertainment,https://sbgi.net
4458,SPH,15.39,15.36,NYSE,USD,Utilities,Utilities—Regulated Gas,https://www.suburbanpropane.com
4459,SINGF,4.2900,4.2900,Other OTC,USD,Industrials,Airlines,https://www.singaporeair.com
4460,SING,0.0300,0.0289,Other OTC,USD,Technology,Solar,https://www.singlepoint.com
4461,SIAF,0.0003,0.0003,Other OTC,USD,Consumer Defensive,Farm Products,https://www.sinoagrofood.com
4462,SRI,17.81,17.59,NYSE,USD,Consumer Cyclical,Auto Parts,https://www.stoneridge.com
